z,x,y
1223,7.493234156,45.4443866
1053,7.608039191,45.43704085
2667,7.436989082,45.65402616
1238,7.481976018,45.42051692
1959,7.513463277,45.6905179
1718,7.589348429,45.49168116
2293,7.543123296,45.61480745
1591,7.323574083,45.46318041
2037,7.449565324,45.66597282
2460,7.425817282,45.56140608
2770,7.35368814,45.55928132
1853,7.512843217,45.70361376
2097,7.373438355,45.59184196
2185,7.601630208,45.65007215
2009,7.647914759,45.58693948
2252,7.310828849,45.47055378
2191,7.492002737,45.63343257
2284,7.551620568,45.68611924
815,7.586274825,45.4115283
1956,7.590143749,45.70711353
2149,7.493981343,45.63365816
1889,7.493713983,45.6650734
2128,7.410229027,45.47210898
1611,7.331308073,45.63102208
1730,7.650969196,45.52821188
1995,7.501420207,45.55516932
2411,7.358941797,45.41032314
1118,7.430736515,45.4386733
1689,7.432758972,45.71231418
2381,7.638229009,45.51434721
885,7.558112196,45.73378133
2158,7.624791525,45.54523017
2135,7.58272052,45.52556932
2525,7.308885503,45.54474945
2394,7.520978958,45.67996118
3052,7.418299977,45.50242416
2729,7.352732143,45.47373264
978,7.408192852,45.71790666
1905,7.517826036,45.4626455
2703,7.52039299,45.62724544
1307,7.534833474,45.44461902
2941,7.348210522,45.54553991
531,7.545258788,45.7402737
1247,7.619357414,45.68547657
1043,7.504899616,45.71666046
2512,7.391931126,45.63345634
577,7.309482438,45.73258279
2123,7.396795877,45.48308682
2080,7.643842784,45.46113934
1837,7.335181578,45.63355053
826,7.651804467,45.42425983
1701,7.616014699,45.49165582
2447,7.405689884,45.64236056
2822,7.370892531,45.5599423
2905,7.446726642,45.56289097
3225,7.422375301,45.67600786
1203,7.393174474,45.71890132
2984,7.395894028,45.69109371
2292,7.424939794,45.47612416
2210,7.615217113,45.55790745
1991,7.32440978,45.47965627
2466,7.499859593,45.57834833
2863,7.445337995,45.63153235
1440,7.614258989,45.48421278
2235,7.601273365,45.6475635
2555,7.432515087,45.5114316
827,7.550850112,45.48496926
2227,7.643643488,45.483011
2432,7.332964458,45.64252828
1166,7.51922435,45.43510241
1453,7.395023498,45.46020799
1859,7.454673995,45.68146912
2922,7.525549849,45.57691949
1704,7.669924101,45.63218785
1811,7.53012697,45.52380699
2604,7.457215945,45.47380768
1217,7.498741449,45.70304705
1577,7.573500875,45.54728539
1821,7.652851644,45.63452103
2666,7.41541325,45.68260538
1954,7.599857476,45.48836466
2458,7.625342609,45.5233985
2244,7.471587798,45.49041666
2070,7.479870526,45.4667402
1832,7.578814754,45.71445832
2829,7.337326229,45.53470186
2611,7.414901956,45.48485847
706,7.535544688,45.73196393
2099,7.584249967,45.56596078
2874,7.365301243,45.65785235
1872,7.367220875,45.46974588
1472,7.651033606,45.54923172
2379,7.359047971,45.50874325
2240,7.562095122,45.66970632
1496,7.606991735,45.67597155
2648,7.459055944,45.5778722
2414,7.544711962,45.68298303
1366,7.501184644,45.49773717
1881,7.592322409,45.68802298
1907,7.608741476,45.61131869
1801,7.51608085,45.45839923
2120,7.385142164,45.46926697
2235,7.352864517,45.45853209
2562,7.533950691,45.66699979
2847,7.507475572,45.6197771
2038,7.652439971,45.51126677
2191,7.452969107,45.51144433
2073,7.602623085,45.63709102
1784,7.372577423,45.61872804
2754,7.347125899,45.65087274
2417,7.325644186,45.6606151
1826,7.651156119,45.5393829
2164,7.364387377,45.45435623
1641,7.37235784,45.60379955
1404,7.561789165,45.53847933
2459,7.487947156,45.54992525
1069,7.407605818,45.4485536
2761,7.557751667,45.66146593
2379,7.553289555,45.57603831
1751,7.49127034,45.46332116
1877,7.309684771,45.64184206
2055,7.659460015,45.50004712
1295,7.500669849,45.42283558
2463,7.55522632,45.6251581
388,7.668953441,45.68088604
2010,7.608601692,45.66461341
2707,7.470213363,45.63988717
1684,7.584377461,45.48873115
1824,7.315873938,45.43311302
2934,7.404924762,45.66299536
3036,7.49369107,45.60565762
1188,7.392522505,45.45733093
2506,7.444172913,45.6510144
3283,7.347331605,45.52840438
862,7.396068494,45.72773219
2649,7.529185642,45.60035875
460,7.614705327,45.42144848
2251,7.465501426,45.68225822
2242,7.40263285,45.47060061
1708,7.669598259,45.57675557
1853,7.621184895,45.70934457
1089,7.463748779,45.42538146
1304,7.663909784,45.63708559
2517,7.474125815,45.57432574
2659,7.466530904,45.47390655
2632,7.498035958,45.61517732
2602,7.391447868,45.54113015
1806,7.630560583,45.47676557
2823,7.415026726,45.65329162
1717,7.632310126,45.7163313
1812,7.592579878,45.5399959
1738,7.378941417,45.71370894
1684,7.372612458,45.60132464
1551,7.316341498,45.62750955
2057,7.385602929,45.573222
1565,7.312704774,45.6966929
2777,7.364236557,45.66274736
1296,7.626624773,45.62309701
3051,7.436261431,45.61592905
2234,7.449336404,45.52416103
1585,7.538281719,45.50979438
2737,7.392906984,45.64495089
608,7.344060321,45.72424428
2367,7.518108176,45.52365889
1812,7.56088724,45.56042836
1036,7.332892731,45.44695363
1501,7.321330459,45.45622466
3367,7.353608047,45.53845252
759,7.39121499,45.43013061
1606,7.568814491,45.55998079
2981,7.344484001,45.65797421
2366,7.465585534,45.48682427
2745,7.326183917,45.48832492
1600,7.383992913,45.59681653
2208,7.501242371,45.52976824
2635,7.553549917,45.63846723
2494,7.455095185,45.65169775
2633,7.411367486,45.68126097
1617,7.421666714,45.4514654
2863,7.448952389,45.63133046
1955,7.616591271,45.61246935
1628,7.615604302,45.7161738
1890,7.411234845,45.46236465
2736,7.373579905,45.56770342
2396,7.441058421,45.54224492
2190,7.60786593,45.70042189
2746,7.438040879,45.55986314
2937,7.437426192,45.55186154
623,7.571832843,45.41510453
2611,7.548996207,45.62638801
667,7.60136029,45.41523085
1237,7.670154449,45.62181058
2653,7.331949271,45.66269071
2603,7.567342392,45.63912512
572,7.631203983,45.41147916
904,7.637163964,45.73307482
895,7.467845205,45.72795297
1571,7.553564331,45.45399723
1869,7.367027154,45.48778369
2557,7.364334853,45.63297969
2440,7.417606927,45.60720603
1710,7.336441769,45.57858848
2117,7.615698254,45.57619371
1448,7.663909925,45.54230399
2303,7.573042716,45.62364412
647,7.546603886,45.73521531
576,7.310807358,45.73365282
1812,7.385387552,45.71294992
2631,7.554968418,45.63167878
2343,7.63343063,45.5903845
2377,7.440014083,45.52301934
884,7.349599728,45.43792246
2084,7.363337077,45.49101218
1845,7.475433449,45.53064889
1701,7.394161505,45.59743496
1659,7.644463819,45.60852211
2746,7.449716965,45.62192097
2160,7.609695139,45.59579913
1141,7.395346146,45.45395658
2218,7.60037729,45.55704461
1783,7.572985159,45.53012676
2292,7.344547141,45.67227297
2651,7.541117464,45.65553195
2286,7.453712277,45.59591236
1335,7.604557018,45.45451706
1269,7.384512561,45.43806162
2786,7.44229656,45.63220292
2248,7.386003482,45.63537561
1592,7.349874638,45.42663015
2545,7.475855187,45.54412612
1716,7.465213006,45.70467288
3069,7.446459366,45.63780365
2696,7.409066621,45.48658051
1233,7.611710661,45.47183857
2537,7.374589101,45.57254924
2877,7.517435632,45.58156761
978,7.443553248,45.43378138
1866,7.385973735,45.58818412
2476,7.350878124,45.48951899
545,7.362422095,45.73607701
1276,7.492236855,45.50692971
2366,7.54504098,45.5981551
1998,7.590407214,45.558046
1458,7.513545884,45.71614004
2258,7.427978331,45.46197499
2383,7.357541068,45.49794677
2863,7.420505987,45.49118377
3190,7.447893201,45.55476681
1893,7.571555797,45.52157044
2114,7.433697964,45.46490155
619,7.344426546,45.7242019
2795,7.472677669,45.55073175
2802,7.512221583,45.58543094
1798,7.310689977,45.64089458
2448,7.469390155,45.59089824
1549,7.379398158,45.44329163
576,7.480609612,45.41120847
2162,7.496753362,45.64894287
2486,7.451337271,45.46687799
2874,7.315987713,45.50209682
2082,7.589408706,45.50441511
895,7.45421345,45.40800858
2740,7.506329608,45.59840323
2344,7.635719419,45.59435228
2131,7.656746621,45.50130363
2429,7.45494082,45.65603038
2740,7.466654247,45.58506442
1702,7.503899413,45.68590256
1942,7.643824058,45.53473901
2372,7.319142369,45.65938967
1863,7.664839833,45.63012447
1714,7.347113709,45.69703715
1722,7.553259831,45.45150524
1731,7.353712183,45.45095611
1225,7.51287665,45.41660434
2564,7.534081009,45.677771
2293,7.667517849,45.56183422
1691,7.49650984,45.46332682
2796,7.365085546,45.64679111
510,7.574432638,45.74141828
961,7.579728571,45.46839841
2490,7.568800059,45.6943489
2383,7.440205052,45.52129365
1904,7.317428647,45.42587548
3077,7.401944037,45.51724371
2939,7.532022883,45.6323693
2211,7.557903096,45.69904984
1478,7.532984882,45.47058567
2978,7.422011105,45.53628091
2441,7.502388045,45.65677882
2149,7.555825642,45.55019233
1721,7.330452804,45.570223
2017,7.660620272,45.55179904
2480,7.435721829,45.6838019
1437,7.530266806,45.4835477
2746,7.449833472,45.62179588
1969,7.65897275,45.5525703
2944,7.342717257,45.5351193
1878,7.584551097,45.61855169
2623,7.525902985,45.57266058
1247,7.621786569,45.44283686
1820,7.610076176,45.69096544
2859,7.321331557,45.41427908
1463,7.376058148,45.47099162
1495,7.493252433,45.68901016
2491,7.329696452,45.41005103
1900,7.499416341,45.52094824
1942,7.653017385,45.60616678
472,7.572638075,45.4199612
1682,7.581047126,45.54827399
1669,7.34144376,45.58633055
1021,7.49026725,45.72173193
2741,7.429565645,45.62654429
963,7.449143036,45.4268835
1562,7.488531793,45.45641598
2792,7.420439955,45.53115157
2984,7.410158737,45.54750782
570,7.311815458,45.73249987
561,7.499147633,45.73469362
2386,7.45716933,45.59818286
2115,7.598561556,45.49547762
1968,7.457572446,45.68294192
967,7.541540245,45.49657248
901,7.360357564,45.43579762
2984,7.392703932,45.67290438
589,7.343988358,45.7270067
1623,7.61480507,45.62818196
2301,7.354989116,45.63179529
1010,7.497057863,45.41240006
2815,7.4955723,45.60133529
1860,7.360249454,45.60047567
2250,7.645451515,45.48449613
2736,7.410801652,45.50613451
2599,7.334823466,45.48634811
1975,7.430060482,45.70506626
2629,7.464302047,45.5616503
684,7.423719667,45.43450274
2637,7.348484627,45.50245905
2213,7.594564656,45.69852923
2410,7.340843813,45.46679742
1299,7.64911324,45.70782664
1506,7.54826781,45.46676671
1350,7.309009447,45.45087462
597,7.614062202,45.42508503
1983,7.433399323,45.4559657
1713,7.552838209,45.71690435
1662,7.424128277,45.45050174
1871,7.595263553,45.71422343
1724,7.637313263,45.54919638
3554,7.360252847,45.52717664
1575,7.491381494,45.50350983
2278,7.320337768,45.57988834
1987,7.624732349,45.64829063
2359,7.453658579,45.60207335
1138,7.491883403,45.51113617
2657,7.473221993,45.5465926
868,7.469249863,45.41965942
2593,7.379568725,45.68835944
1967,7.388671981,45.55553671
2286,7.511547392,45.52238849
2295,7.445580548,45.51875776
1980,7.424470638,45.45874476
1667,7.550213793,45.71682583
1236,7.425675416,45.71704398
666,7.593272422,45.43764747
1331,7.640949159,45.70147171
1769,7.5025,45.66995895
737,7.526847858,45.41130118
2559,7.351652296,45.50994948
1651,7.45380932,45.69840112
2366,7.535707599,45.61706691
2320,7.482447692,45.65581218
2136,7.483429724,45.47075246
1554,7.639329489,45.44326445
2720,7.370262782,45.57745505
1371,7.365052105,45.71366137
2858,7.455576872,45.56749786
3200,7.422645803,45.68165808
2165,7.628532527,45.59411937
2359,7.542918259,45.59483568
1761,7.46764833,45.51238692
2294,7.595413536,45.64828961
2042,7.666971808,45.50525865
757,7.56234472,45.47903482
1979,7.311896755,45.67576564
2016,7.572876838,45.56639776
1219,7.495395321,45.41592152
2564,7.449268789,45.58441754
2550,7.386849739,45.49946109
1867,7.609426891,45.66880896
2239,7.490805098,45.55569053
1673,7.417396227,45.41135315
2598,7.472962626,45.66728392
1718,7.554864888,45.45000718
1633,7.358696514,45.60427304
2399,7.34512016,45.64387324
931,7.498783513,45.72657636
2991,7.390937076,45.65695154
1367,7.638137685,45.67267364
2225,7.509707991,45.53396152
1596,7.452157781,45.7105813
825,7.436741102,45.41895056
2189,7.402541961,45.47738386
1641,7.31882918,45.62638741
2636,7.53706649,45.63798471
1183,7.567197021,45.42951089
489,7.530022405,45.7422482
2712,7.430188819,45.49236823
815,7.479006881,45.41616898
2700,7.508538353,45.57943567
1436,7.622199324,45.62561466
1789,7.617950748,45.59764829
1736,7.615375708,45.60742972
954,7.554867308,45.42489906
1197,7.61951475,45.68394957
936,7.414175038,45.72261036
1262,7.54033522,45.44660588
2123,7.666677807,45.55191459
2777,7.510907316,45.59594745
2151,7.348899985,45.63137134
2371,7.464453731,45.47960601
2469,7.615997034,45.54173056
1886,7.488974768,45.49730577
1446,7.496456204,45.45549635
2620,7.528968998,45.63682421
1800,7.317051647,45.42944512
1234,7.458033877,45.71674198
2912,7.416974564,45.56358535
2730,7.428477563,45.62688593
1889,7.442327928,45.45932477
1922,7.623799358,45.65548639
1147,7.397338407,45.42545736
1328,7.522073338,45.48768635
2583,7.590246826,45.58457621
2555,7.635322256,45.57573283
1818,7.371380351,45.45492004
1853,7.471099274,45.43996484
2821,7.422611388,45.65109457
967,7.336680527,45.44092919
756,7.659034433,45.70466985
1841,7.590193803,45.52057975
2253,7.391186832,45.63866345
2527,7.343948227,45.47366978
1855,7.4954198,45.46504117
2000,7.438852748,45.69624983
661,7.429758062,45.43179833
2683,7.327231787,45.65214666
2811,7.397422066,45.50579787
1627,7.356797676,45.60363107
2962,7.442308291,45.48953164
2373,7.443619778,45.65700997
2193,7.31562181,45.54672465
2134,7.459857345,45.67439903
3385,7.32372128,45.51722327
1467,7.638120741,45.71526484
1323,7.402506707,45.44076614
2309,7.443713187,45.66598285
1826,7.467569157,45.5314306
1352,7.60159203,45.46280014
1954,7.610398629,45.69375517
1723,7.48847296,45.46273828
2070,7.357951617,45.41470646
2808,7.429557969,45.66741635
3201,7.381575241,45.51949475
2665,7.570458667,45.64097433
2948,7.366973938,45.56600183
1289,7.432475589,45.4131364
566,7.318188505,45.73126856
1968,7.313560205,45.67875996
1726,7.367899538,45.6136583
1204,7.64386201,45.72368018
2148,7.624126581,45.58522414
1727,7.374380224,45.59856863
804,7.384598692,45.7260173
2254,7.380903954,45.61632979
1879,7.439718486,45.4612164
939,7.521672057,45.41265729
1788,7.333437829,45.57217712
1691,7.50525373,45.55919037
1190,7.628467816,45.68015742
1537,7.425331356,45.40950116
2285,7.467454858,45.4671987
2871,7.445589783,45.56669631
1195,7.642103259,45.68634315
968,7.633501609,45.73157257
1728,7.597569235,45.61963956
1977,7.652981575,45.58791102
1641,7.529768485,45.45335918
2734,7.420503944,45.56596782
2156,7.442504344,45.68304821
1719,7.520537345,45.5433636
1994,7.670853893,45.51029637
1034,7.547560299,45.4810493
1939,7.652962556,45.58927264
2043,7.568059303,45.71339152
2761,7.557604556,45.66127844
2168,7.523684525,45.52031661
2335,7.472984668,45.4695086
2262,7.439456963,45.68773183
1444,7.504501007,45.49177777
897,7.578497772,45.41288093
2438,7.33196307,45.41539906
1904,7.36197484,45.70568972
736,7.604064131,45.73561439
1508,7.492973206,45.42507105
1929,7.48922741,45.56734687
2874,7.443964009,45.48795155
539,7.44931563,45.73825595
2953,7.408233299,45.51339957
1483,7.458434328,45.71219756
1697,7.572275264,45.52682516
2502,7.574742038,45.6922403
1228,7.490742503,45.43781522
664,7.370040075,45.7273709
1614,7.396018541,45.4629656
2537,7.467000333,45.56242173
2885,7.386274602,45.51019546
623,7.452633921,45.73145967
1097,7.50293912,45.43441423
1299,7.399243393,45.43962268
2675,7.405488787,45.65014978
2779,7.431404111,45.61089566
909,7.371123207,45.72213269
2092,7.321929887,45.5427873
634,7.588206631,45.430152
2767,7.371820158,45.54295936
1517,7.669281026,45.59639095
939,7.579671917,45.468027
2620,7.613573305,45.5156931
3080,7.481545554,45.62264799
1225,7.312178843,45.70641896
2155,7.639725761,45.52723086
2178,7.610760748,45.58260558
701,7.312735942,45.71933869
2741,7.538821592,45.57439079
1397,7.504965677,45.43965967
2676,7.407036957,45.49275971
2550,7.517767752,45.61424329
2548,7.529041564,45.60571814
2401,7.317778923,45.60719413
2479,7.433843657,45.52096359
1936,7.550383386,45.71182614
2638,7.464800007,45.56081577
1016,7.661633826,45.66112318
1028,7.407358776,45.71705979
1525,7.417599113,45.41938818
1451,7.537417212,45.50593969
2142,7.430000767,45.59136414
1189,7.565008328,45.51201971
2523,7.3130589,45.6567684
1693,7.356603361,45.44912349
2110,7.306929889,45.67077734
2621,7.33116566,45.53631262
2745,7.468644353,45.65228351
2171,7.459805275,45.54058119
2742,7.309142555,45.50094603
588,7.578069824,45.42279612
1140,7.527749561,45.4902719
2628,7.458983899,45.6096427
1791,7.414989139,45.70498836
2034,7.614471354,45.49708022
2922,7.404762291,45.51667753
2551,7.454322093,45.64513923
1525,7.67001372,45.49402258
2343,7.50310689,45.5433579
983,7.416421615,45.44437747
1061,7.506668535,45.42547142
2506,7.582731193,45.59139112
2823,7.415011608,45.65326033
1966,7.428790632,45.70726708
549,7.351801118,45.73499029
1673,7.530623001,45.53353204
3116,7.384395445,45.66973999
944,7.666001951,45.64835265
1864,7.52231762,45.46587481
1362,7.421696346,45.71524479
2585,7.37481447,45.56635093
830,7.6135903,45.43004559
2513,7.577283169,45.59272602
